Artist,Track,acousticness,danceability,energy,instrumentalness,key,liveness,loudness,speechiness,tempo,,,,,
Dawes,0CDUUM6KNRvgBFYIbWxJwV,Somewhere Along The Way,0.278,0.634,0.51,2.90E-06,10,0.0741,-9.638,0.0299,119.051,,,,
,,,,,,,,,,,,,,,
Dawes,0CDUUM6KNRvgBFYIbWxJwV,Feed The Fire,0.329,0.699,0.653,0.00556,0,0.232,-5.855,0.0278,120.934,,,,
,,,,,,,,,,,,,,,
Dawes,0CDUUM6KNRvgBFYIbWxJwV,When The Tequila Runs Out,0.043,0.68,0.758,0.00034,0,0.363,-6.222,0.0411,155.991,,,,
,,,,,,,,,,,,,,,
Joe Pug,17cssIaAwAcgC9nZZliixv,Hymn #101,0.852,0.583,0.343,0,2,0.117,-9.586,0.0383,115.806,,,,
,,,,,,,,,,,,,,,
Joe Pug,17cssIaAwAcgC9nZZliixv,Hymn #35,0.753,0.467,0.252,1.99E-05,2,0.113,-8.951,0.0305,110.714,,,,
,,,,,,,,,,,,,,,
Joe Pug,17cssIaAwAcgC9nZZliixv,I Do My Father's Drugs,0.529,0.496,0.393,0,4,0.104,-7.891,0.0274,89.622,,,,
,,,,,,,,,,,,,,,
Joe Pug,17cssIaAwAcgC9nZZliixv,A Gentle Few,0.793,0.629,0.265,0.00423,5,0.116,-13.933,0.035,114.609,,,,
,,,,,,,,,,,,,,,
Joe Pug,17cssIaAwAcgC9nZZliixv,Bright Beginnings,0.548,0.44,0.445,0,9,0.228,-8.755,0.0285,146.785,,,,
,,,,,,,,,,,,,,,
Joe Pug,17cssIaAwAcgC9nZZliixv,Nation of Heat,0.546,0.367,0.512,1.30E-06,2,0.364,-5.763,0.0377,181.357,,,,
,,,,,,,,,,,,,,,
Joe Pug,17cssIaAwAcgC9nZZliixv,Speak Plainly Diana,0.895,0.435,0.346,2.46E-06,7,0.0915,-7.691,0.0367,88.18,,,,
,,,,,,,,,,,,,,,
Joe Pug,17cssIaAwAcgC9nZZliixv,Veteran Fighter,0.825,0.556,0.323,0,3,0.0864,-10.509,0.033,139.826,,,,
,,,,,,,,,,,,,,,
Joe Pug,17cssIaAwAcgC9nZZliixv,Hymn #76,0.882,0.654,0.346,0.0113,1,0.111,-11.041,0.034,95.703,,,,
,,,,,,,,,,,,,,,
Joe Pug,17cssIaAwAcgC9nZZliixv,Call It What You Will,0.648,0.563,0.312,0,4,0.102,-8.607,0.0339,134.363,,,,
,,,,,,,,,,,,,,,
Fruit Bats,6Qm9stX6XO1a4c7BXQDDgc,Humbug Mountain Song,0.0355,0.593,0.926,0.0582,6,0.311,-5.361,0.0319,100.011,,,,
,,,,,,,,,,,,,,,
Fruit Bats,6Qm9stX6XO1a4c7BXQDDgc,Absolute Loser,0.329,0.517,0.512,0.0845,7,0.118,-10.392,0.0288,89.953,,,,
,,,,,,,,,,,,,,,
Fruit Bats,6Qm9stX6XO1a4c7BXQDDgc,When U Love Somebody,0.122,0.723,0.763,0.00543,7,0.343,-6.366,0.0262,120.962,,,,
,,,,,,,,,,,,,,,
Fruit Bats,6Qm9stX6XO1a4c7BXQDDgc,The Rock Doc,0.359,0.862,0.23,0.000143,0,0.103,-21.312,0.0556,126.015,,,,
,,,,,,,,,,,,,,,
Fruit Bats,6Qm9stX6XO1a4c7BXQDDgc,My Sweet Midwest,0.146,0.604,0.831,0.247,5,0.116,-5.975,0.0301,108.984,,,,
,,,,,,,,,,,,,,,
Fruit Bats,6Qm9stX6XO1a4c7BXQDDgc,Flamingo,0.961,0.622,0.551,0.787,4,0.141,-7.521,0.0348,119.61,,,,
,,,,,,,,,,,,,,,
Fruit Bats,6Qm9stX6XO1a4c7BXQDDgc,None of Us,0.0653,0.587,0.705,3.93E-05,2,0.213,-6.011,0.027,119.963,,,,
,,,,,,,,,,,,,,,
Fruit Bats,6Qm9stX6XO1a4c7BXQDDgc,You're Too Weird,0.0421,0.682,0.837,0.313,7,0.322,-7.902,0.0374,79.598,,,,
,,,,,,,,,,,,,,,
Fruit Bats,6Qm9stX6XO1a4c7BXQDDgc,From a Soon-to-Be Ghost Town,0.162,0.522,0.804,0.0491,0,0.0907,-6.124,0.0297,160.002,,,,
,,,,,,,,,,,,,,,
Fruit Bats,6Qm9stX6XO1a4c7BXQDDgc,Good Will Come to You,0.245,0.653,0.722,1.04E-05,5,0.136,-6.22,0.0276,125.904,,,,
,,,,,,,,,,,,,,,
Mandolin Orange,675tsBPpaZtqyiBwEf3ZEP,Amsterdam - Recorded at Spotify Studios NYC,0.909,0.532,0.317,0.0277,0,0.11,-10.693,0.0309,140.671,,,,
,,,,,,,,,,,,,,,
Mandolin Orange,675tsBPpaZtqyiBwEf3ZEP,The Wolves,0.859,0.539,0.34,0.0349,2,0.129,-14.21,0.0373,156.662,,,,
,,,,,,,,,,,,,,,
Mandolin Orange,675tsBPpaZtqyiBwEf3ZEP,Golden Embers,0.869,0.651,0.17,0.00391,2,0.113,-16.259,0.0316,119.017,,,,
,,,,,,,,,,,,,,,
Mandolin Orange,675tsBPpaZtqyiBwEf3ZEP,Wildfire,0.692,0.648,0.352,0.266,4,0.106,-10.11,0.0278,121.459,,,,
,,,,,,,,,,,,,,,
Mandolin Orange,675tsBPpaZtqyiBwEf3ZEP,Echo - Recorded at Spotify Studios NYC,0.958,0.512,0.368,0.0157,7,0.0613,-12.328,0.0425,181.676,,,,
,,,,,,,,,,,,,,,
Mandolin Orange,675tsBPpaZtqyiBwEf3ZEP,Take This Heart of Gold,0.986,0.519,0.0609,0.00133,5,0.107,-11.328,0.0514,118.56,,,,
,,,,,,,,,,,,,,,
Mandolin Orange,675tsBPpaZtqyiBwEf3ZEP,Old Ties and Companions,0.883,0.656,0.368,0.00287,7,0.109,-9.978,0.028,116.197,,,,
,,,,,,,,,,,,,,,
Mandolin Orange,675tsBPpaZtqyiBwEf3ZEP,Time We Made Time,0.892,0.474,0.0715,0.00653,2,0.117,-18.612,0.0334,108.154,,,,
,,,,,,,,,,,,,,,
Mandolin Orange,675tsBPpaZtqyiBwEf3ZEP,Into the Sun,0.766,0.624,0.255,0.212,0,0.117,-13.415,0.0296,112.128,,,,
,,,,,,,,,,,,,,,
Mandolin Orange,675tsBPpaZtqyiBwEf3ZEP,Lonely All the Time,0.752,0.708,0.341,0.000105,9,0.33,-11.362,0.0366,117.453,,,,
,,,,,,,,,,,,,,,
Leif Vollebekk,3jzXlBF2157k4exx7idecs,Elegy,0.595,0.767,0.458,0.000151,8,0.0689,-9.749,0.0405,88.55,,,,
,,,,,,,,,,,,,,,
Leif Vollebekk,3jzXlBF2157k4exx7idecs,Into the Ether,0.375,0.578,0.286,0.00124,1,0.202,-12.066,0.0313,135.403,,,,
,,,,,,,,,,,,,,,
Leif Vollebekk,3jzXlBF2157k4exx7idecs,Tallahassee,0.967,0.456,0.126,0.0111,10,0.0999,-15.131,0.0371,115.937,,,,
,,,,,,,,,,,,,,,
Leif Vollebekk,3jzXlBF2157k4exx7idecs,Vancouver Time,0.532,0.825,0.157,7.25E-05,9,0.271,-12.885,0.035,81.156,,,,
,,,,,,,,,,,,,,,
Leif Vollebekk,3jzXlBF2157k4exx7idecs,East of Eden,0.577,0.638,0.314,0.123,7,0.112,-13.83,0.0312,137.621,,,,
,,,,,,,,,,,,,,,
Leif Vollebekk,3jzXlBF2157k4exx7idecs,Big Sky Country,0.787,0.713,0.269,0.0424,3,0.291,-14.544,0.0348,121.849,,,,
,,,,,,,,,,,,,,,
Leif Vollebekk,3jzXlBF2157k4exx7idecs,Off The Main Drag,0.744,0.469,0.201,0.00371,4,0.105,-15.846,0.0412,83.315,,,,
,,,,,,,,,,,,,,,
Leif Vollebekk,3jzXlBF2157k4exx7idecs,All Night Sedans,0.665,0.727,0.158,0.00626,5,0.157,-16.697,0.0585,118.939,,,,
,,,,,,,,,,,,,,,
Leif Vollebekk,3jzXlBF2157k4exx7idecs,Michigan,0.528,0.545,0.297,0.0176,8,0.115,-15.623,0.0446,110.352,,,,
,,,,,,,,,,,,,,,
Leif Vollebekk,3jzXlBF2157k4exx7idecs,Telluride,0.501,0.637,0.314,0.00289,1,0.118,-13.516,0.0331,136.236,,,,
,,,,,,,,,,,,,,,
The Cave Singers,4SjCvf9Ctuz369ZKAnjkZP,Distant Sures,0.876,0.604,0.363,0.166,10,0.165,-11.674,0.0295,88.377,,,,
,,,,,,,,,,,,,,,
The Cave Singers,4SjCvf9Ctuz369ZKAnjkZP,Beach House,0.491,0.623,0.483,0.0165,6,0.101,-11.758,0.0455,134.91,,,,
,,,,,,,,,,,,,,,
The Cave Singers,4SjCvf9Ctuz369ZKAnjkZP,Black Leaf,0.00598,0.624,0.85,0.00892,0,0.0618,-8.305,0.054,115.862,,,,
,,,,,,,,,,,,,,,
The Cave Singers,4SjCvf9Ctuz369ZKAnjkZP,Strip Mine,0.564,0.646,0.326,0.00122,1,0.0488,-9.626,0.0278,129.038,,,,
,,,,,,,,,,,,,,,
The Cave Singers,4SjCvf9Ctuz369ZKAnjkZP,Swim Club,0.681,0.725,0.657,0.0223,8,0.107,-9.45,0.0308,101.193,,,,
,,,,,,,,,,,,,,,
The Cave Singers,4SjCvf9Ctuz369ZKAnjkZP,That's Why,0.204,0.749,0.723,0.351,0,0.0844,-9.616,0.0314,107.942,,,,
,,,,,,,,,,,,,,,
The Cave Singers,4SjCvf9Ctuz369ZKAnjkZP,Summer Light,0.861,0.694,0.473,0.000389,5,0.237,-12.407,0.0319,129.095,,,,
,,,,,,,,,,,,,,,
The Cave Singers,4SjCvf9Ctuz369ZKAnjkZP,Dancing On Our Graves,0.0456,0.662,0.665,0.0158,5,0.112,-9.925,0.0285,126.203,,,,
,,,,,,,,,,,,,,,
The Cave Singers,4SjCvf9Ctuz369ZKAnjkZP,Leap,0.118,0.567,0.73,0.0145,0,0.13,-8.414,0.0426,130.957,,,,
,,,,,,,,,,,,,,,
The Cave Singers,4SjCvf9Ctuz369ZKAnjkZP,Gifts and the Raft,0.125,0.303,0.805,0.214,8,0.151,-7.794,0.0387,96.93,,,,
,,,,,,,,,,,,,,,
Beta Radio,0syIRg9MPSpJIC0QCPUaHB,Our Remains,0.867,0.329,0.319,0.0399,1,0.114,-12.078,0.0335,198.116,,,,
,,,,,,,,,,,,,,,
Beta Radio,0syIRg9MPSpJIC0QCPUaHB,Here Too Far,0.974,0.516,0.0971,0.951,5,0.108,-20.081,0.0559,107.037,,,,
,,,,,,,,,,,,,,,
Beta Radio,0syIRg9MPSpJIC0QCPUaHB,On the Frame (Acoustic),0.961,0.458,0.256,0.000309,2,0.0951,-13.301,0.0308,140.617,,,,
,,,,,,,,,,,,,,,
Beta Radio,0syIRg9MPSpJIC0QCPUaHB,Either Way,0.637,0.651,0.621,0.000122,8,0.0712,-7.271,0.0359,77.578,,,,
,,,,,,,,,,,,,,,
Beta Radio,0syIRg9MPSpJIC0QCPUaHB,On the Frame,0.92,0.716,0.307,0.000456,5,0.0905,-13.988,0.0402,140.027,,,,
,,,,,,,,,,,,,,,
Beta Radio,0syIRg9MPSpJIC0QCPUaHB,Sitting Room,0.91,0.475,0.31,0.195,8,0.111,-13.505,0.0296,142.664,,,,
,,,,,,,,,,,,,,,
Beta Radio,0syIRg9MPSpJIC0QCPUaHB,On Your Horizon,0.798,0.281,0.294,0.273,9,0.0869,-15.026,0.0304,91.351,,,,
,,,,,,,,,,,,,,,
Beta Radio,0syIRg9MPSpJIC0QCPUaHB,Realistic City Living,0.527,0.541,0.222,0.0632,0,0.0969,-15.318,0.0365,99.961,,,,
,,,,,,,,,,,,,,,
Beta Radio,0syIRg9MPSpJIC0QCPUaHB,Wasted,0.799,0.454,0.168,0.0402,7,0.0891,-13.542,0.044,69.036,,,,
,,,,,,,,,,,,,,,
Beta Radio,0syIRg9MPSpJIC0QCPUaHB,I Am Mine,0.944,0.577,0.406,0.0126,10,0.117,-10.535,0.0326,119,,,,
,,,,,,,,,,,,,,,
Rayland Baxter,251UrhgNbMr15NLzQ2KyKq,Olivia,0.685,0.629,0.551,2.88E-05,7,0.0889,-9.44,0.0321,81.995,,,,
,,,,,,,,,,,,,,,
Rayland Baxter,251UrhgNbMr15NLzQ2KyKq,Willy's Song,0.519,0.498,0.512,0,1,0.106,-8.201,0.053,166.926,,,,
,,,,,,,,,,,,,,,
Rayland Baxter,251UrhgNbMr15NLzQ2KyKq,Yellow Eyes,0.0897,0.514,0.654,0,10,0.103,-8.688,0.0364,77.056,,,,
,,,,,,,,,,,,,,,
Rayland Baxter,251UrhgNbMr15NLzQ2KyKq,Bad Things,0.383,0.318,0.586,0,2,0.145,-7.606,0.0375,80.806,,,,
,,,,,,,,,,,,,,,
Rayland Baxter,251UrhgNbMr15NLzQ2KyKq,The Mtn Song,0.916,0.416,0.341,1.13E-06,0,0.263,-9.168,0.0402,139.899,,,,
,,,,,,,,,,,,,,,
Rayland Baxter,251UrhgNbMr15NLzQ2KyKq,Mr. Rodriguez,0.196,0.536,0.61,5.87E-05,10,0.0741,-8.639,0.05,177.033,,,,
,,,,,,,,,,,,,,,
Rayland Baxter,251UrhgNbMr15NLzQ2KyKq,The Woman For Me,0.572,0.481,0.324,0,6,0.101,-11.546,0.0289,144.42,,,,
,,,,,,,,,,,,,,,
Rayland Baxter,251UrhgNbMr15NLzQ2KyKq,Strange American Dream,0.0298,0.537,0.638,5.12E-06,9,0.123,-6.587,0.0307,91.314,,,,
,,,,,,,,,,,,,,,
Rayland Baxter,251UrhgNbMr15NLzQ2KyKq,Casanova,0.0285,0.6,0.847,0,0,0.0773,-4.921,0.102,121.922,,,,
,,,,,,,,,,,,,,,
Rayland Baxter,251UrhgNbMr15NLzQ2KyKq,Without Me,0.757,0.47,0.351,1.32E-06,7,0.556,-9.385,0.034,152.013,,,,
,,,,,,,,,,,,,,,
Hiss Golden Messenger,37eqxl8DyLd5sQN54wYJbE,Highland Grace,0.649,0.681,0.319,5.70E-05,3,0.113,-9.927,0.0395,121.783,,,,
,,,,,,,,,,,,,,,
Hiss Golden Messenger,37eqxl8DyLd5sQN54wYJbE,Standing in the Doorway,0.588,0.492,0.406,8.26E-05,4,0.128,-8.172,0.0313,84.477,,,,
,,,,,,,,,,,,,,,
Hiss Golden Messenger,37eqxl8DyLd5sQN54wYJbE,Heart Like a Levee,0.763,0.697,0.44,0,6,0.0628,-8.448,0.0299,122.996,,,,
,,,,,,,,,,,,,,,
Hiss Golden Messenger,37eqxl8DyLd5sQN54wYJbE,Rock Holy,0.624,0.466,0.747,0.0524,7,0.0823,-8.305,0.0622,189.367,,,,
,,,,,,,,,,,,,,,
Hiss Golden Messenger,37eqxl8DyLd5sQN54wYJbE,I’m a Raven (Shake Children),0.102,0.503,0.503,0,1,0.282,-7.497,0.0275,170.436,,,,
,,,,,,,,,,,,,,,
Hiss Golden Messenger,37eqxl8DyLd5sQN54wYJbE,Jenny of the Roses,0.757,0.719,0.743,0.000122,8,0.0827,-6.157,0.0265,120.012,,,,
,,,,,,,,,,,,,,,
Hiss Golden Messenger,37eqxl8DyLd5sQN54wYJbE,Harder Rain,0.797,0.663,0.316,0.000647,1,0.0889,-8.799,0.0323,130.989,,,,
,,,,,,,,,,,,,,,
Hiss Golden Messenger,37eqxl8DyLd5sQN54wYJbE,Everybody Needs Somebody,0.643,0.615,0.504,0.00014,11,0.114,-6.838,0.0462,128.734,,,,
,,,,,,,,,,,,,,,
M. Ward,6nXSnNEdLuKTzAQozRtqiI,Let's Dance,0.888,0.469,0.204,0.0608,11,0.1,-14.454,0.0376,82.465,,,,
,,,,,,,,,,,,,,,
M. Ward,6nXSnNEdLuKTzAQozRtqiI,Chinese Translation,0.149,0.555,0.725,0.000146,2,0.154,-8.92,0.0362,107.726,,,,
,,,,,,,,,,,,,,,
M. Ward,6nXSnNEdLuKTzAQozRtqiI,Duet For Guitars #3,0.662,0.546,0.368,0.879,7,0.0836,-12.705,0.0441,94.488,,,,
,,,,,,,,,,,,,,,
M. Ward,6nXSnNEdLuKTzAQozRtqiI,Vincent O'Brien,0.449,0.628,0.717,0.00208,2,0.206,-7.063,0.0585,126.119,,,,
,,,,,,,,,,,,,,,
M. Ward,6nXSnNEdLuKTzAQozRtqiI,You Still Believe In Me,0.0923,0.527,0.381,0.664,2,0.0661,-13.884,0.0546,89.756,,,,
,,,,,,,,,,,,,,,
M. Ward,6nXSnNEdLuKTzAQozRtqiI,Little Baby,0.911,0.472,0.357,0.0566,2,0.196,-12.824,0.0284,115.742,,,,
,,,,,,,,,,,,,,,
M. Ward,6nXSnNEdLuKTzAQozRtqiI,You're So Good to Me,0.565,0.705,0.514,0.0729,4,0.13,-9.975,0.0314,117.057,,,,
,,,,,,,,,,,,,,,
M. Ward,6nXSnNEdLuKTzAQozRtqiI,Arrivals Chorus,0.758,0.696,0.45,0.127,6,0.126,-11.895,0.0308,115.621,,,,
,,,,,,,,,,,,,,,
M. Ward,6nXSnNEdLuKTzAQozRtqiI,Lullaby + Exile,0.422,0.522,0.211,0.000881,6,0.121,-15.167,0.0388,95.429,,,,
,,,,,,,,,,,,,,,
M. Ward,6nXSnNEdLuKTzAQozRtqiI,Winnie the Pooh,0.5,0.466,0.362,0.0109,2,0.0964,-11.263,0.0675,139.054,,,,
,,,,,,,,,,,,,,,
Phosphorescent,57kIMCLPgkzQlXjblX7XXP,Song for Zula,0.729,0.492,0.626,0.533,4,0.0509,-8.26,0.0349,86.016,,,,
,,,,,,,,,,,,,,,
Phosphorescent,57kIMCLPgkzQlXjblX7XXP,Wolves,0.943,0.331,0.288,0.00453,1,0.0756,-11.067,0.0311,130.752,,,,
,,,,,,,,,,,,,,,
Phosphorescent,57kIMCLPgkzQlXjblX7XXP,New Birth in New England,0.245,0.56,0.959,0.652,6,0.531,-5.493,0.0652,103.006,,,,
,,,,,,,,,,,,,,,
Phosphorescent,57kIMCLPgkzQlXjblX7XXP,C'est La Vie No.2,0.961,0.739,0.396,0.32,0,0.0828,-10.514,0.0438,116.031,,,,
,,,,,,,,,,,,,,,
Phosphorescent,57kIMCLPgkzQlXjblX7XXP,Sugaree,0.0126,0.304,0.883,0.235,4,0.178,-6.25,0.101,174.014,,,,
,,,,,,,,,,,,,,,
Phosphorescent,57kIMCLPgkzQlXjblX7XXP,There From Here,0.288,0.598,0.556,0.289,11,0.114,-7.039,0.025,105.184,,,,
,,,,,,,,,,,,,,,
Phosphorescent,57kIMCLPgkzQlXjblX7XXP,Ride On / Right On,0.00818,0.539,0.582,0.0717,7,0.15,-7.414,0.0328,95.07,,,,
,,,,,,,,,,,,,,,
Phosphorescent,57kIMCLPgkzQlXjblX7XXP,This Land Is Your Land,0.961,0.422,0.155,0.832,5,0.0929,-19.959,0.0341,74.705,,,,
,,,,,,,,,,,,,,,
Phosphorescent,57kIMCLPgkzQlXjblX7XXP,My Beautiful Boy,0.658,0.508,0.566,0.501,0,0.229,-9.132,0.0322,76.982,,,,
,,,,,,,,,,,,,,,
Phosphorescent,57kIMCLPgkzQlXjblX7XXP,Around the Horn,0.0323,0.402,0.832,0.256,9,0.121,-6.483,0.0684,133.96,,,,
,,,,,,,,,,,,,,,
Blitzen Trapper,72XY3HrDdFfZXNZFCT9Zh1,Furr,0.475,0.571,0.518,0,2,0.131,-9.57,0.0523,91.725,,,,
,,,,,,,,,,,,,,,
Blitzen Trapper,72XY3HrDdFfZXNZFCT9Zh1,Black River Killer,0.636,0.637,0.656,0.00692,11,0.0941,-9.486,0.0431,80.438,,,,
,,,,,,,,,,,,,,,
Blitzen Trapper,72XY3HrDdFfZXNZFCT9Zh1,Lady On the Water,0.831,0.462,0.296,0,2,0.135,-14.688,0.0343,97.313,,,,
,,,,,,,,,,,,,,,
Blitzen Trapper,72XY3HrDdFfZXNZFCT9Zh1,Thirsty Man,0.394,0.726,0.851,0.000482,0,0.155,-6.057,0.0347,89.027,,,,
,,,,,,,,,,,,,,,
Blitzen Trapper,72XY3HrDdFfZXNZFCT9Zh1,Big Black Bird,0.0357,0.65,0.792,0.0961,7,0.109,-4.956,0.0299,148.072,,,,
,,,,,,,,,,,,,,,
Blitzen Trapper,72XY3HrDdFfZXNZFCT9Zh1,I Am a Man of Constant Sorrow,0.437,0.728,0.79,2.46E-05,2,0.217,-5.072,0.0253,89.998,,,,
,,,,,,,,,,,,,,,
Blitzen Trapper,72XY3HrDdFfZXNZFCT9Zh1,Rebel,0.34,0.615,0.712,0,9,0.0705,-6.896,0.0304,86.971,,,,
,,,,,,,,,,,,,,,
Blitzen Trapper,72XY3HrDdFfZXNZFCT9Zh1,Love the Way You Walk Away,0.804,0.504,0.537,0.227,0,0.0914,-8.232,0.0307,82.012,,,,
,,,,,,,,,,,,,,,
Blitzen Trapper,72XY3HrDdFfZXNZFCT9Zh1,Booksmart Baby,0.892,0.596,0.339,0.606,11,0.14,-13.104,0.0275,89.426,,,,
,,,,,,,,,,,,,,,
Blitzen Trapper,72XY3HrDdFfZXNZFCT9Zh1,Furr,0.474,0.328,0.301,0,2,0.692,-13.113,0.0376,82.275,,,,
,,,,,,,,,,,,,,,
Great Lake Swimmers,2HcZuUtnktqMHm4H1R9gAR,Your Rocky Spine,0.65,0.707,0.421,0.00438,5,0.202,-15.321,0.0313,94.331,,,,
,,,,,,,,,,,,,,,
Great Lake Swimmers,2HcZuUtnktqMHm4H1R9gAR,Alone but Not Alone,0.151,0.527,0.803,0.902,7,0.189,-7.475,0.0291,113.915,,,,
,,,,,,,,,,,,,,,
Great Lake Swimmers,2HcZuUtnktqMHm4H1R9gAR,Hang a String of Lights,0.306,0.691,0.832,0.00754,4,0.124,-7.514,0.03,121.999,,,,
,,,,,,,,,,,,,,,
Great Lake Swimmers,2HcZuUtnktqMHm4H1R9gAR,Swimming Away,0.305,0.594,0.594,0.00547,9,0.0906,-8.968,0.0298,126.077,,,,
,,,,,,,,,,,,,,,
Great Lake Swimmers,2HcZuUtnktqMHm4H1R9gAR,Moving Pictures Silent Films,0.922,0.379,0.238,0.0522,7,0.404,-14.022,0.0308,128.217,,,,
,,,,,,,,,,,,,,,
Great Lake Swimmers,2HcZuUtnktqMHm4H1R9gAR,The Talking Wind,0.812,0.193,0.334,0.00953,2,0.124,-8.58,0.0329,135.777,,,,
,,,,,,,,,,,,,,,
Great Lake Swimmers,2HcZuUtnktqMHm4H1R9gAR,Pulling On A Line,0.338,0.663,0.728,0.00217,2,0.107,-6.542,0.0316,117.018,,,,
,,,,,,,,,,,,,,,
Great Lake Swimmers,2HcZuUtnktqMHm4H1R9gAR,The Real Work,0.847,0.53,0.367,0.135,7,0.104,-11.726,0.0287,132.001,,,,
,,,,,,,,,,,,,,,
Great Lake Swimmers,2HcZuUtnktqMHm4H1R9gAR,In a Certain Light,0.837,0.685,0.311,0.00702,4,0.11,-12.432,0.0273,108.04,,,,
,,,,,,,,,,,,,,,
Great Lake Swimmers,2HcZuUtnktqMHm4H1R9gAR,The Great Bear,0.817,0.48,0.154,1.30E-06,9,0.107,-15.344,0.0321,128.209,,,,
,,,,,,,,,,,,,,,
Caamp,0wyMPXGfOuQzNR54ujR9Ix,Vagabond,0.766,0.571,0.399,0.0146,4,0.0926,-11.919,0.0364,141.922,,,,
,,,,,,,,,,,,,,,
Caamp,0wyMPXGfOuQzNR54ujR9Ix,So Cool,0.57,0.58,0.469,0.0122,4,0.193,-10.02,0.0332,152.867,,,,
,,,,,,,,,,,,,,,
Caamp,0wyMPXGfOuQzNR54ujR9Ix,Misty,0.715,0.597,0.402,0.00297,10,0.111,-7.961,0.0272,95.119,,,,
,,,,,,,,,,,,,,,
Caamp,0wyMPXGfOuQzNR54ujR9Ix,All the Debts I Owe,0.753,0.483,0.486,0.00479,0,0.134,-11.062,0.0434,92.048,,,,
,,,,,,,,,,,,,,,
Caamp,0wyMPXGfOuQzNR54ujR9Ix,26,0.662,0.494,0.341,0.000571,2,0.0673,-12.501,0.0508,171.21,,,,
,,,,,,,,,,,,,,,
Caamp,0wyMPXGfOuQzNR54ujR9Ix,Common Man,0.751,0.388,0.59,0,6,0.25,-7.173,0.0565,155.208,,,,
,,,,,,,,,,,,,,,
Caamp,0wyMPXGfOuQzNR54ujR9Ix,Books,0.775,0.61,0.329,0.0227,4,0.27,-13.107,0.0374,92.893,,,,
,,,,,,,,,,,,,,,
Caamp,0wyMPXGfOuQzNR54ujR9Ix,Iffy,0.793,0.425,0.294,8.43E-06,10,0.367,-10.754,0.0498,186.027,,,,
,,,,,,,,,,,,,,,
Caamp,0wyMPXGfOuQzNR54ujR9Ix,Strawberries,0.963,0.547,0.0897,0.00578,3,0.111,-18.732,0.0457,117.17,,,,
,,,,,,,,,,,,,,,
Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,Lick Shot,0.00459,0.728,0.913,0.425,11,0.0491,-6.865,0.0679,124.998,,,,
,,,,,,,,,,,,,,,
Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,Real Life,0.148,0.543,0.74,0.00358,7,0.142,-5.187,0.0557,123.916,,,,
,,,,,,,,,,,,,,,
Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,All Four Walls,0.0111,0.552,0.837,0.213,5,0.0773,-6.246,0.0403,123.951,,,,
,,,,,,,,,,,,,,,
Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,Ready For Your Love,0.0531,0.677,0.753,0.0128,5,0.333,-7.038,0.154,121.939,,,,
,,,,,,,,,,,,,,,
Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,Imagination,0.0291,0.682,0.701,0.000643,0,0.298,-7.517,0.0327,121.989,,,,
,,,,,,,,,,,,,,,
Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,Go Deep,0.207,0.78,0.742,0.000246,9,0.0831,-6.379,0.0481,124.962,,,,
,,,,,,,,,,,,,,,
Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,Let It Go - Sonny Fodera Remix,0.00461,0.768,0.773,0.0666,6,0.18,-5.603,0.0361,124.008,,,,
,,,,,,,,,,,,,,,
Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,Feel My Needs - Gorgon City Remix,0.00043,0.646,0.902,0.906,7,0.0663,-6.505,0.0428,125.001,,,,
,,,,,,,,,,,,,,,
Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,Saving My Life,0.0137,0.68,0.788,4.83E-05,8,0.0955,-7.643,0.0602,123.003,,,,
,,,,,,,,,,,,,,,
Gorgon City,4VNQWV2y1E97Eqo2D5UTjx,Kingdom,0.0971,0.702,0.788,0,9,0.0864,-5.543,0.0652,117.015,,,,
,,,,,,,,,,,,,,,
Shadow Child,0tMr0e1EQZ0Vci7EHz2bM9,Best Be Believing - Shadow Child Remix,0.0147,0.851,0.75,0.469,2,0.022,-6.838,0.0618,124.01,,,,
,,,,,,,,,,,,,,,
Shadow Child,0tMr0e1EQZ0Vci7EHz2bM9,23,0.021,0.919,0.929,0.911,8,0.322,-4.545,0.0963,124.013,,,,
,,,,,,,,,,,,,,,
Shadow Child,0tMr0e1EQZ0Vci7EHz2bM9,Climbin' (Piano Weapon),0.00482,0.65,0.838,0,0,0.134,-5.508,0.0659,124.024,,,,
,,,,,,,,,,,,,,,
Shadow Child,0tMr0e1EQZ0Vci7EHz2bM9,DJs Take Control - Shadow Child Remix,0.000132,0.644,0.803,0.915,11,0.0967,-8.427,0.0442,127.007,,,,
,,,,,,,,,,,,,,,
Shadow Child,0tMr0e1EQZ0Vci7EHz2bM9,So High - Hot Since 82 Remix,0.000302,0.754,0.875,0.778,11,0.0721,-5.957,0.0344,122.004,,,,
,,,,,,,,,,,,,,,
Shadow Child,0tMr0e1EQZ0Vci7EHz2bM9,Ooh Tune,0.0569,0.713,0.753,0.679,0,0.0775,-8.755,0.0703,124.999,,,,
,,,,,,,,,,,,,,,
